date,symbol,weight,score,reason
2026-04-24,BA,0.3333333333333333,9.463270427836768,"hold target: positive 45d net Capitol flow, >=2 buys, and close above 50d MA"
2026-04-24,C,0.3333333333333333,9.463270427836768,"hold target: positive 45d net Capitol flow, >=2 buys, and close above 50d MA"
2026-04-24,CSCO,0.3333333333333333,9.463270427836768,hold target: hold existing position while trend remains intact and no stronger candidate displaced it
